arm,checkpoint,style,status_match,n
gemini_2_5_flash_nothink__production,simulator_calibrated,shopfloor,0.9629629629629629,54
gemini_2_5_flash_nothink__production,simulator_calibrated,sms,0.9629629629629629,54
gemini_2_5_flash_nothink__production,turbofan,consequence,0.9444444444444444,54
gemini_2_5_flash_nothink__production,turbofan,hinglish,0.9259259259259259,54
gemini_2_5_flash_nothink__production,turbofan,original,0.9814814814814815,54
gemini_2_5_flash_nothink__production,turbofan,shopfloor,1.0,54
gemini_2_5_flash_nothink__production,turbofan,sms,0.9259259259259259,54
gemini_3_5_flash__production,pronostia,consequence,0.6666666666666666,54
gemini_3_5_flash__production,pronostia,hinglish,0.6666666666666666,54
gemini_3_5_flash__production,pronostia,original,0.6666666666666666,54
gemini_3_5_flash__production,pronostia,shopfloor,0.6481481481481481,54
gemini_3_5_flash__production,pronostia,sms,0.6666666666666666,54
gemini_3_5_flash__production,simulator,consequence,0.8333333333333334,54
gemini_3_5_flash__production,simulator,hinglish,0.7777777777777778,54
gemini_3_5_flash__production,simulator,original,0.8888888888888888,54
gemini_3_5_flash__production,simulator,shopfloor,0.8518518518518519,54
gemini_3_5_flash__production,simulator,sms,0.7407407407407407,54
gemini_3_5_flash__production,simulator_calibrated,consequence,0.9814814814814815,54
gemini_3_5_flash__production,simulator_calibrated,hinglish,1.0,54
gemini_3_5_flash__production,simulator_calibrated,original,0.9444444444444444,54
gemini_3_5_flash__production,simulator_calibrated,shopfloor,0.9629629629629629,54
gemini_3_5_flash__production,simulator_calibrated,sms,0.9629629629629629,54
gemini_3_5_flash__production,turbofan,consequence,0.9444444444444444,54
gemini_3_5_flash__production,turbofan,hinglish,0.9259259259259259,54
gemini_3_5_flash__production,turbofan,original,0.9814814814814815,54
gemini_3_5_flash__production,turbofan,shopfloor,0.9629629629629629,54
gemini_3_5_flash__production,turbofan,sms,0.9444444444444444,54
gemini_3_5_flash__semantic,pronostia,consequence,0.6666666666666666,54
gemini_3_5_flash__semantic,pronostia,hinglish,0.6666666666666666,54
gemini_3_5_flash__semantic,pronostia,original,0.6666666666666666,54
gemini_3_5_flash__semantic,pronostia,shopfloor,0.6481481481481481,54
gemini_3_5_flash__semantic,pronostia,sms,0.6666666666666666,54
gemini_3_5_flash__semantic,simulator,consequence,0.8148148148148148,54
gemini_3_5_flash__semantic,simulator,hinglish,0.7777777777777778,54
gemini_3_5_flash__semantic,simulator,original,0.7592592592592593,54
gemini_3_5_flash__semantic,simulator,shopfloor,0.8518518518518519,54
gemini_3_5_flash__semantic,simulator,sms,0.7407407407407407,54
gemini_3_5_flash__semantic,simulator_calibrated,consequence,0.9814814814814815,54
gemini_3_5_flash__semantic,simulator_calibrated,hinglish,0.9444444444444444,54
gemini_3_5_flash__semantic,simulator_calibrated,original,0.8703703703703703,54
gemini_3_5_flash__semantic,simulator_calibrated,shopfloor,0.9629629629629629,54
gemini_3_5_flash__semantic,simulator_calibrated,sms,0.9629629629629629,54
gemini_3_5_flash__semantic,turbofan,consequence,0.9444444444444444,54
gemini_3_5_flash__semantic,turbofan,hinglish,0.8703703703703703,54
gemini_3_5_flash__semantic,turbofan,original,0.8518518518518519,54
gemini_3_5_flash__semantic,turbofan,shopfloor,0.9074074074074074,54
gemini_3_5_flash__semantic,turbofan,sms,0.9444444444444444,54
gemma3_4b__production,pronostia,consequence,0.6666666666666666,54
gemma3_4b__production,pronostia,hinglish,0.6296296296296297,54
gemma3_4b__production,pronostia,original,0.6111111111111112,54
gemma3_4b__production,pronostia,shopfloor,0.6111111111111112,54
gemma3_4b__production,pronostia,sms,0.6111111111111112,54
gemma3_4b__production,simulator,consequence,0.4444444444444444,54
gemma3_4b__production,simulator,hinglish,0.3888888888888889,54
gemma3_4b__production,simulator,original,0.5,54
gemma3_4b__production,simulator,shopfloor,0.4444444444444444,54
gemma3_4b__production,simulator,sms,0.5,54
gemma3_4b__production,simulator_calibrated,consequence,0.6296296296296297,54
gemma3_4b__production,simulator_calibrated,hinglish,0.6296296296296297,54
gemma3_4b__production,simulator_calibrated,original,0.6481481481481481,54
gemma3_4b__production,simulator_calibrated,shopfloor,0.6666666666666666,54
gemma3_4b__production,simulator_calibrated,sms,0.6481481481481481,54
gemma3_4b__production,turbofan,consequence,0.6111111111111112,54
gemma3_4b__production,turbofan,hinglish,0.5740740740740741,54
gemma3_4b__production,turbofan,original,0.7222222222222222,54
gemma3_4b__production,turbofan,shopfloor,0.7222222222222222,54
gemma3_4b__production,turbofan,sms,0.7222222222222222,54
gpt_oss_120b__production,pronostia,consequence,0.6666666666666666,54
gpt_oss_120b__production,pronostia,hinglish,0.6666666666666666,54
gpt_oss_120b__production,pronostia,original,0.6666666666666666,54
gpt_oss_120b__production,pronostia,shopfloor,0.6481481481481481,54
gpt_oss_120b__production,pronostia,sms,0.6666666666666666,54
gpt_oss_120b__production,simulator,consequence,0.8148148148148148,54
gpt_oss_120b__production,simulator,hinglish,0.8888888888888888,54
gpt_oss_120b__production,simulator,original,0.8888888888888888,54
gpt_oss_120b__production,simulator,shopfloor,0.8333333333333334,54
gpt_oss_120b__production,simulator,sms,0.7407407407407407,54
gpt_oss_120b__production,simulator_calibrated,consequence,0.9814814814814815,54
gpt_oss_120b__production,simulator_calibrated,hinglish,1.0,54
gpt_oss_120b__production,simulator_calibrated,original,0.9814814814814815,54
gpt_oss_120b__production,simulator_calibrated,shopfloor,0.9259259259259259,54
gpt_oss_120b__production,simulator_calibrated,sms,0.9259259259259259,54
gpt_oss_120b__production,turbofan,consequence,1.0,54
gpt_oss_120b__production,turbofan,hinglish,0.9814814814814815,54
gpt_oss_120b__production,turbofan,original,0.9814814814814815,54
gpt_oss_120b__production,turbofan,shopfloor,0.8888888888888888,54
gpt_oss_120b__production,turbofan,sms,0.9074074074074074,54
gpt_oss_120b__semantic,pronostia,consequence,0.6666666666666666,54
gpt_oss_120b__semantic,pronostia,hinglish,0.6666666666666666,54
gpt_oss_120b__semantic,pronostia,original,0.6666666666666666,54
gpt_oss_120b__semantic,pronostia,shopfloor,0.6481481481481481,54
gpt_oss_120b__semantic,pronostia,sms,0.6666666666666666,54
gpt_oss_120b__semantic,simulator,consequence,0.7037037037037037,54
gpt_oss_120b__semantic,simulator,hinglish,0.6481481481481481,54
gpt_oss_120b__semantic,simulator,original,0.7407407407407407,54
gpt_oss_120b__semantic,simulator,shopfloor,0.7592592592592593,54
gpt_oss_120b__semantic,simulator,sms,0.7777777777777778,54
gpt_oss_120b__semantic,simulator_calibrated,consequence,0.9259259259259259,54
gpt_oss_120b__semantic,simulator_calibrated,hinglish,0.8148148148148148,54
gpt_oss_120b__semantic,simulator_calibrated,original,0.8518518518518519,54
