checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline,published_match_rate
turbofan,0.15,0.15,0.55,keyword_only,54,0.5555555555555556,16.76605023940404,0.3333333333333333,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.55,keyword_regex_extended,54,0.9444444444444444,51.57838723173848,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.55,keyword_regex_severity,54,0.9444444444444444,51.57838723173848,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.55,minilm_finetuned,54,1.0,47.645941568745506,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.55,minilm_logreg,54,1.0,47.65048939431155,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.55,tfidf_logreg,54,1.0,47.70697898555685,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.6,agentic,54,0.8888888888888888,55.291353172726105,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.6,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.6,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.6,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.6,gemini_3_5_flash,54,0.8888888888888888,55.277248258943914,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.6,groq_gpt_oss_120b,54,0.8888888888888888,55.2994458410475,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.6,groq_llama3,54,0.8518518518518519,52.678082898811056,0.9444444444444444,36,0.6666666666666666,18,0.9629629629629629
turbofan,0.15,0.15,0.6,groq_llama4,54,0.8333333333333334,59.14219582080841,1.0,36,0.5,18,0.9444444444444444
turbofan,0.15,0.15,0.6,groq_qwen3_8,54,0.8888888888888888,55.30090432696872,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.6,keyword_only,54,0.5555555555555556,16.525436604464495,0.3333333333333333,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.6,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.6,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.6,minilm_finetuned,54,1.0,47.62410625705012,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.6,minilm_logreg,54,1.0,47.62865408261617,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.6,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.65,agentic,54,0.8888888888888888,55.22557027251632,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.65,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.65,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.65,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.65,gemini_3_5_flash,54,0.8888888888888888,55.20657463426943,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.65,groq_gpt_oss_120b,54,0.8888888888888888,55.237983862559,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.65,groq_llama3,54,0.8518518518518519,52.60139716996087,0.9444444444444444,36,0.6666666666666666,18,0.9629629629629629
turbofan,0.15,0.15,0.65,groq_llama4,54,0.8333333333333334,59.07568445470598,1.0,36,0.5,18,0.9444444444444444
turbofan,0.15,0.15,0.65,groq_qwen3_8,54,0.8888888888888888,55.239442348480225,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.65,keyword_only,54,0.5555555555555556,16.383865418257535,0.3333333333333333,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.65,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.65,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.65,minilm_finetuned,54,1.0,47.589492824342514,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.65,minilm_logreg,54,1.0,47.59404064990856,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.65,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.7,agentic,54,0.8888888888888888,54.83369299217507,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.7,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.7,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.7,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.7,gemini_3_5_flash,54,0.8888888888888888,54.48080869957253,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.7,groq_gpt_oss_120b,54,0.8888888888888888,55.117677494331645,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.7,groq_llama3,54,0.8518518518518519,51.57865705313506,0.9444444444444444,36,0.6666666666666666,18,0.9629629629629629
turbofan,0.15,0.15,0.7,groq_llama4,54,0.8333333333333334,58.94955982543804,1.0,36,0.5,18,0.9444444444444444
turbofan,0.15,0.15,0.7,groq_qwen3_8,54,0.8888888888888888,55.119135980252864,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.7,keyword_only,54,0.5185185185185185,14.39156245302271,0.2777777777777778,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.7,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.7,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.7,minilm_finetuned,54,1.0,46.914334217707314,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.7,minilm_logreg,54,1.0,46.91888204327336,1.0,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.7,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.75,agentic,54,0.9074074074074074,51.905574286425555,1.0,36,0.7222222222222222,18,1.0
turbofan,0.15,0.15,0.75,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.75,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.75,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.75,gemini_3_5_flash,54,0.9259259259259259,50.46948136223687,1.0,36,0.7777777777777778,18,1.0
turbofan,0.15,0.15,0.75,groq_gpt_oss_120b,54,0.8888888888888888,52.726400287063036,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.75,groq_llama3,54,0.9074074074074074,47.166701237360634,0.9444444444444444,36,0.8333333333333334,18,0.9629629629629629
turbofan,0.15,0.15,0.75,groq_llama4,54,0.8333333333333334,56.55143000902953,1.0,36,0.5,18,0.9444444444444444
turbofan,0.15,0.15,0.75,groq_qwen3_8,54,0.8888888888888888,52.727858772984256,1.0,36,0.6666666666666666,18,1.0
turbofan,0.15,0.15,0.75,keyword_only,54,0.46296296296296297,10.59018310794124,0.19444444444444445,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.75,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.75,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.75,minilm_finetuned,54,0.9444444444444444,44.704068139747335,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.75,minilm_logreg,54,0.9444444444444444,44.708615965313385,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.75,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.8,agentic,54,0.9814814814814815,48.433508546264086,1.0,36,0.9444444444444444,18,1.0
turbofan,0.15,0.15,0.8,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.8,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.8,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.8,gemini_3_5_flash,54,1.0,47.807391511069405,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.8,groq_gpt_oss_120b,54,0.9629629629629629,48.66023049972676,1.0,36,0.8888888888888888,18,1.0
turbofan,0.15,0.15,0.8,groq_llama3,54,0.9629629629629629,45.14454416213212,0.9444444444444444,36,1.0,18,0.9629629629629629
turbofan,0.15,0.15,0.8,groq_llama4,54,0.9074074074074074,52.47680925439905,1.0,36,0.7222222222222222,18,0.9444444444444444
turbofan,0.15,0.15,0.8,groq_qwen3_8,54,0.9629629629629629,48.66168898564798,1.0,36,0.8888888888888888,18,1.0
turbofan,0.15,0.15,0.8,keyword_only,54,0.4444444444444444,9.352879435927779,0.16666666666666666,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.8,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.8,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.8,minilm_finetuned,54,0.9444444444444444,44.07554248527244,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.8,minilm_logreg,54,0.9444444444444444,44.080090310838486,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.8,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.85,agentic,54,1.0,47.70580328173108,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.85,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.85,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.85,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.85,gemini_3_5_flash,54,1.0,47.70504141736914,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.85,groq_gpt_oss_120b,54,1.0,47.704357880133166,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.85,groq_llama3,54,0.9629629629629629,45.114069320537425,0.9444444444444444,36,1.0,18,0.9629629629629629
turbofan,0.15,0.15,0.85,groq_llama4,54,0.9444444444444444,51.509885315541865,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.85,groq_qwen3_8,54,1.0,47.70581636605439,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.85,keyword_only,54,0.4444444444444444,9.040627196983055,0.16666666666666666,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.85,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.85,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.85,minilm_finetuned,54,0.9444444444444444,43.87084532225573,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.85,minilm_logreg,54,0.9444444444444444,43.87539314782178,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.85,tfidf_logreg,54,1.0,47.703959456196536,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.9,agentic,54,1.0,47.70579121730946,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.9,bge_m3_logreg,54,0.9444444444444444,43.83311451364447,0.9166666666666666,36,1.0,18,0.9444444444444444
turbofan,0.15,0.15,0.9,embedding_severity,54,1.0,47.720848675127385,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.9,fixed_midrange,54,0.6666666666666666,70.87591453834817,1.0,36,0.0,18,0.6666666666666666
turbofan,0.15,0.15,0.9,gemini_3_5_flash,54,1.0,47.70504141736914,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.9,groq_gpt_oss_120b,54,1.0,47.704357880133166,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.9,groq_llama3,54,0.9629629629629629,45.114069320537425,0.9444444444444444,36,1.0,18,0.9629629629629629
turbofan,0.15,0.15,0.9,groq_llama4,54,0.9444444444444444,51.49360192705084,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.9,groq_qwen3_8,54,1.0,47.70581636605439,1.0,36,1.0,18,1.0
turbofan,0.15,0.15,0.9,keyword_only,54,0.4444444444444444,8.94847551981608,0.16666666666666666,36,1.0,18,0.4444444444444444
turbofan,0.15,0.15,0.9,keyword_regex_extended,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.9,keyword_regex_severity,54,0.9444444444444444,51.575367702378166,1.0,36,0.8333333333333334,18,0.9444444444444444
turbofan,0.15,0.15,0.9,minilm_finetuned,54,0.9444444444444444,43.824216379059685,0.9166666666666666,36,1.0,18,0.9444444444444444
