checkpoint,low,medium,high,strategy,n,match_rate,mean_rul,match_rate_expected_online,n_expected_online,match_rate_expected_offline,n_expected_offline
pronostia,0.15,0.15,0.6,keyword_only,108,0.6666666666666666,49.72517313780608,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,keyword_regex_extended,108,0.6666666666666666,72.33662479895132,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,keyword_regex_severity,108,0.6666666666666666,72.33662479895132,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,minilm_finetuned,108,0.6666666666666666,69.12804615939105,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,minilm_logreg,108,0.6666666666666666,70.45298065962615,1.0,72,0.0,36
pronostia,0.15,0.15,0.6,tfidf_logreg,108,0.6666666666666666,69.92662293822677,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,agentic,108,0.6666666666666666,76.5324026743571,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,bge_m3_logreg,108,0.6666666666666666,70.10827608461733,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,embedding_severity,108,0.6666666666666666,73.71302300912363,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,gemini_3_5_flash,108,0.6666666666666666,76.43209941298873,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,groq_gpt_oss_120b,108,0.6666666666666666,76.96637718765824,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,groq_llama3,108,0.6666666666666666,74.95218716727362,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,groq_llama4,108,0.6666666666666666,75.81621549747608,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,groq_qwen3_8,108,0.6666666666666666,77.25075064765082,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,keyword_only,108,0.6666666666666666,49.063933301855016,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,keyword_regex_extended,108,0.6666666666666666,72.25289164649115,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,keyword_regex_severity,108,0.6666666666666666,72.25289164649115,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,minilm_finetuned,108,0.6666666666666666,68.92934043319137,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,minilm_logreg,108,0.6666666666666666,70.25427493342647,1.0,72,0.0,36
pronostia,0.15,0.15,0.65,tfidf_logreg,108,0.6666666666666666,69.84858435171621,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,agentic,108,0.6666666666666666,76.26581672385886,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,bge_m3_logreg,108,0.6666666666666666,69.92959697158248,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,embedding_severity,108,0.6666666666666666,73.63673319639983,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,fixed_midrange,108,0.6666666666666666,70.1003590159946,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,gemini_3_5_flash,108,0.6666666666666666,76.16098931983664,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,groq_gpt_oss_120b,108,0.6666666666666666,76.63223339010167,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,groq_llama3,108,0.6666666666666666,74.63566700617473,1.0,72,0.0,36
pronostia,0.15,0.15,0.7,groq_llama4,108,0.6666666666666666,75.40762897774026,1.0,72,0.0,36
